paragraph_no,compound_name,iupac_name,inchi,smiles,has_structure_fig,other_info,opsin_smiles,opsin_inchi,pubchem_smiles,pubchem_inchi,cir_smiles,cir_inchi,selected_inchi,selected_count,selected_sources
[1231],Compound 163,7-((2-Hydroxyethyl)(7-methyl-8-(nonyloxy)-8-oxooctyl)amino)heptyl 2-octyldecanoate,,,False,,C(CCCCCCC)C(C(=O)OCCCCCCCN(CCCCCCC(C(=O)OCCCCCCCCC)C)CCO)CCCCCCCC,"InChI=1/C45H89NO5/c1-5-8-11-14-17-24-31-40-50-44(48)42(4)33-26-21-23-30-37-46(38-39-47)36-29-22-18-25-32-41-51-45(49)43(34-27-19-15-12-9-6-2)35-28-20-16-13-10-7-3/h42-43,47H,5-41H2,1-4H3",,"InChI=1S/C45H89NO5/c1-5-8-11-14-17-24-31-40-50-44(48)42(4)33-26-21-23-30-37-46(38-39-47)36-29-22-18-25-32-41-51-45(49)43(34-27-19-15-12-9-6-2)35-28-20-16-13-10-7-3/h42-43,47H,5-41H2,1-4H3",CCCCCCCCCOC(=O)C(C)CCCCCCN(CCO)CCCCCCCOC(=O)C(CCCCCCCC)CCCCCCCC,"InChI=1/C45H89NO5/c1-5-8-11-14-17-24-31-40-50-44(48)42(4)33-26-21-23-30-37-46(38-39-47)36-29-22-18-25-32-41-51-45(49)43(34-27-19-15-12-9-6-2)35-28-20-16-13-10-7-3/h42-43,47H,5-41H2,1-4H3","InChI=1/C45H89NO5/c1-5-8-11-14-17-24-31-40-50-44(48)42(4)33-26-21-23-30-37-46(38-39-47)36-29-22-18-25-32-41-51-45(49)43(34-27-19-15-12-9-6-2)35-28-20-16-13-10-7-3/h42-43,47H,5-41H2,1-4H3",2,OPSIN;CIR
[1259],Compound 166,8-((8-(Heptadecan-9-yloxy)-8-oxooctyl)(2-hydroxyethyl)amino)octanoic acid,,,False,,CCCCCCCCC(CCCCCCCC)OC(CCCCCCCN(CCCCCCCC(=O)O)CCO)=O,"InChI=1/C35H69NO5/c1-3-5-7-9-13-19-25-33(26-20-14-10-8-6-4-2)41-35(40)28-22-16-12-18-24-30-36(31-32-37)29-23-17-11-15-21-27-34(38)39/h33,37H,3-32H2,1-2H3,(H,38,39)/f/h38H",,"InChI=1S/C35H69NO5/c1-3-5-7-9-13-19-25-33(26-20-14-10-8-6-4-2)41-35(40)28-22-16-12-18-24-30-36(31-32-37)29-23-17-11-15-21-27-34(38)39/h33,37H,3-32H2,1-2H3,(H,38,39)",CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCO)CCCCCCCC(O)=O,"InChI=1/C35H69NO5/c1-3-5-7-9-13-19-25-33(26-20-14-10-8-6-4-2)41-35(40)28-22-16-12-18-24-30-36(31-32-37)29-23-17-11-15-21-27-34(38)39/h33,37H,3-32H2,1-2H3,(H,38,39)/f/h38H","InChI=1/C35H69NO5/c1-3-5-7-9-13-19-25-33(26-20-14-10-8-6-4-2)41-35(40)28-22-16-12-18-24-30-36(31-32-37)29-23-17-11-15-21-27-34(38)39/h33,37H,3-32H2,1-2H3,(H,38,39)/f/h38H",2,OPSIN;CIR
[1263],Compound 167,8-((2-Hydroxyethyl)(8-(nonyloxy)-8-oxooctyl)amino)octanoic acid,,,False,,OCCN(CCCCCCCC(=O)O)CCCCCCCC(=O)OCCCCCCCCC,"InChI=1/C27H53NO5/c1-2-3-4-5-6-13-18-25-33-27(32)20-15-10-8-12-17-22-28(23-24-29)21-16-11-7-9-14-19-26(30)31/h29H,2-25H2,1H3,(H,30,31)/f/h30H",,"InChI=1S/C27H53NO5/c1-2-3-4-5-6-13-18-25-33-27(32)20-15-10-8-12-17-22-28(23-24-29)21-16-11-7-9-14-19-26(30)31/h29H,2-25H2,1H3,(H,30,31)",CCCCCCCCCOC(=O)CCCCCCCN(CCO)CCCCCCCC(O)=O,"InChI=1/C27H53NO5/c1-2-3-4-5-6-13-18-25-33-27(32)20-15-10-8-12-17-22-28(23-24-29)21-16-11-7-9-14-19-26(30)31/h29H,2-25H2,1H3,(H,30,31)/f/h30H","InChI=1/C27H53NO5/c1-2-3-4-5-6-13-18-25-33-27(32)20-15-10-8-12-17-22-28(23-24-29)21-16-11-7-9-14-19-26(30)31/h29H,2-25H2,1H3,(H,30,31)/f/h30H",2,OPSIN;CIR
[1267],Compound 168,"Heptadecan-9-yl (Z)-8-((3-(2-cyano-3,3-dimethylguanidino)propyl)(8-(nonyloxy)-8-oxooctyl)amino)octanoate",,,False,,C(#N)\N=C(\NCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCCCCCCC(=O)OCCCCCCCCC)/N(C)C,"InChI=1/C49H95N5O4/c1-6-9-12-15-18-27-34-44-57-47(55)38-30-23-19-25-32-41-54(43-35-40-51-49(52-45-50)53(4)5)42-33-26-20-24-31-39-48(56)58-46(36-28-21-16-13-10-7-2)37-29-22-17-14-11-8-3/h46H,6-44H2,1-5H3,(H,51,52)/f/h51H/b52-49-",,,CCCCCCCCCOC(=O)CCCCCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCCNC(=NC#N)N(C)C,"InChI=1/C49H95N5O4/c1-6-9-12-15-18-27-34-44-57-47(55)38-30-23-19-25-32-41-54(43-35-40-51-49(52-45-50)53(4)5)42-33-26-20-24-31-39-48(56)58-46(36-28-21-16-13-10-7-2)37-29-22-17-14-11-8-3/h46H,6-44H2,1-5H3,(H,51,52)/f/h51H",CHECK_REQUIRED,1,OPSIN;CIR
[1271],Compound 169,"Heptadecan-9-yl 8-((3-((2-(dimethylamino)-3,4-dioxocyclobut-1-en-1-yl)amino)propyl)(8-(nonyloxy)-8-oxooctyl)amino)octanoate",,,False,,CN(C1=C(C(C1=O)=O)NCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCCCCCCC(=O)OCCCCCCCCC)C,"InChI=1/C51H95N3O6/c1-6-9-12-15-18-27-34-44-59-46(55)38-30-23-19-25-32-41-54(43-35-40-52-48-49(53(4)5)51(58)50(48)57)42-33-26-20-24-31-39-47(56)60-45(36-28-21-16-13-10-7-2)37-29-22-17-14-11-8-3/h45,52H,6-44H2,1-5H3",,"InChI=1S/C51H95N3O6/c1-6-9-12-15-18-27-34-44-59-46(55)38-30-23-19-25-32-41-54(43-35-40-52-48-49(53(4)5)51(58)50(48)57)42-33-26-20-24-31-39-47(56)60-45(36-28-21-16-13-10-7-2)37-29-22-17-14-11-8-3/h45,52H,6-44H2,1-5H3",CCCCCCCCCOC(=O)CCCCCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCCNC1=C(N(C)C)C(=O)C1=O,"InChI=1/C51H95N3O6/c1-6-9-12-15-18-27-34-44-59-46(55)38-30-23-19-25-32-41-54(43-35-40-52-48-49(53(4)5)51(58)50(48)57)42-33-26-20-24-31-39-47(56)60-45(36-28-21-16-13-10-7-2)37-29-22-17-14-11-8-3/h45,52H,6-44H2,1-5H3","InChI=1/C51H95N3O6/c1-6-9-12-15-18-27-34-44-59-46(55)38-30-23-19-25-32-41-54(43-35-40-52-48-49(53(4)5)51(58)50(48)57)42-33-26-20-24-31-39-47(56)60-45(36-28-21-16-13-10-7-2)37-29-22-17-14-11-8-3/h45,52H,6-44H2,1-5H3",2,OPSIN;CIR
[1279],Compound 170,Heptadecan-9-yl (E)-8-((3-((1-(methylamino)-2-nitrovinyl)amino)propyl)(8-(nonyloxy)-8-oxooctyl)amino)octanoate,,,False,,CN/C(=C\[N+](=O)[O-])/NCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCCCCCCC(=O)OCCCCCCCCC,"InChI=1/C48H94N4O6/c1-5-8-11-14-17-26-33-43-57-47(53)37-29-22-18-24-31-40-51(42-34-39-50-46(49-4)44-52(55)56)41-32-25-19-23-30-38-48(54)58-45(35-27-20-15-12-9-6-2)36-28-21-16-13-10-7-3/h44-45,49-50H,5-43H2,1-4H3/b46-44+",,,CCCCCCCCCOC(=O)CCCCCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCCNC(/NC)=C/[N+]([O-])=O,"InChI=1/C48H94N4O6/c1-5-8-11-14-17-26-33-43-57-47(53)37-29-22-18-24-31-40-51(42-34-39-50-46(49-4)44-52(55)56)41-32-25-19-23-30-38-48(54)58-45(35-27-20-15-12-9-6-2)36-28-21-16-13-10-7-3/h44-45,49-50H,5-43H2,1-4H3/b46-44+","InChI=1/C48H94N4O6/c1-5-8-11-14-17-26-33-43-57-47(53)37-29-22-18-24-31-40-51(42-34-39-50-46(49-4)44-52(55)56)41-32-25-19-23-30-38-48(54)58-45(35-27-20-15-12-9-6-2)36-28-21-16-13-10-7-3/h44-45,49-50H,5-43H2,1-4H3/b46-44+",2,OPSIN;CIR
[1283],Compound 171,Heptadecan-9-yl 8-((9-hydroxy-9-methyloctadecyl)(2-hydroxyethyl)amino)octanoate,,,False,,OC(CCCCCCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCO)(CCCCCCCCC)C,"InChI=1/C46H93NO4/c1-5-8-11-14-17-24-31-38-46(4,50)39-32-25-18-19-26-33-40-47(42-43-48)41-34-27-20-23-30-37-45(49)51-44(35-28-21-15-12-9-6-2)36-29-22-16-13-10-7-3/h44,48,50H,5-43H2,1-4H3",,"InChI=1S/C46H93NO4/c1-5-8-11-14-17-24-31-38-46(4,50)39-32-25-18-19-26-33-40-47(42-43-48)41-34-27-20-23-30-37-45(49)51-44(35-28-21-15-12-9-6-2)36-29-22-16-13-10-7-3/h44,48,50H,5-43H2,1-4H3",CCCCCCCCCC(C)(O)CCCCCCCCN(CCO)CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC,"InChI=1/C46H93NO4/c1-5-8-11-14-17-24-31-38-46(4,50)39-32-25-18-19-26-33-40-47(42-43-48)41-34-27-20-23-30-37-45(49)51-44(35-28-21-15-12-9-6-2)36-29-22-16-13-10-7-3/h44,48,50H,5-43H2,1-4H3","InChI=1/C46H93NO4/c1-5-8-11-14-17-24-31-38-46(4,50)39-32-25-18-19-26-33-40-47(42-43-48)41-34-27-20-23-30-37-45(49)51-44(35-28-21-15-12-9-6-2)36-29-22-16-13-10-7-3/h44,48,50H,5-43H2,1-4H3",2,OPSIN;CIR
[1311],Compound 172,(R)-Decan-2-yl 8-((8-(heptadecan-9-yloxy)-8-oxooctyl)(2-hydroxyethyl)amino)octanoate,,,False,"MS (ES): m/z (MH+) 725.0 for C45H89NO5. 1H NMR (300 MHz, CDCl3) δ: ppm 4.91 (m, 2H); 3.54 (m, 2H); 2.59 (m, 2H); 2.46 (m, 4H); 2.30 (m, 4H); 1.70-1.19 (m, 66H); 0.90 (m, 9H).",CCCCCCCCC(CCCCCCCC)OC(CCCCCCCN(CCCCCCCC(=O)O[C@H](C)CCCCCCCC)CCO)=O,"InChI=1/C45H89NO5/c1-5-8-11-14-19-26-33-42(4)50-44(48)36-29-22-17-24-31-38-46(40-41-47)39-32-25-18-23-30-37-45(49)51-43(34-27-20-15-12-9-6-2)35-28-21-16-13-10-7-3/h42-43,47H,5-41H2,1-4H3/t42-/m1/s1",,"InChI=1S/C45H89NO5/c1-5-8-11-14-19-26-33-42(4)50-44(48)36-29-22-17-24-31-38-46(40-41-47)39-32-25-18-23-30-37-45(49)51-43(34-27-20-15-12-9-6-2)35-28-21-16-13-10-7-3/h42-43,47H,5-41H2,1-4H3/t42-/m1/s1",CCCCCCCC[C@@H](C)OC(=O)CCCCCCCN(CCO)CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC,"InChI=1/C45H89NO5/c1-5-8-11-14-19-26-33-42(4)50-44(48)36-29-22-17-24-31-38-46(40-41-47)39-32-25-18-23-30-37-45(49)51-43(34-27-20-15-12-9-6-2)35-28-21-16-13-10-7-3/h42-43,47H,5-41H2,1-4H3/t42-/m1/s1","InChI=1/C45H89NO5/c1-5-8-11-14-19-26-33-42(4)50-44(48)36-29-22-17-24-31-38-46(40-41-47)39-32-25-18-23-30-37-45(49)51-43(34-27-20-15-12-9-6-2)35-28-21-16-13-10-7-3/h42-43,47H,5-41H2,1-4H3/t42-/m1/s1",2,OPSIN;CIR
[1319],Compound 175,Heptadecan-9-yl 8-((3-((methylcarbamoyl)oxy)propyl)(8-(nonyloxy)-8-oxooctyl)amino)octanoate,,,False,,CNC(=O)OCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCCCCCCC(=O)OCCCCCCCCC,"InChI=1/C47H92N2O6/c1-5-8-11-14-17-26-33-42-53-45(50)37-29-22-18-24-31-39-49(41-34-43-54-47(52)48-4)40-32-25-19-23-30-38-46(51)55-44(35-27-20-15-12-9-6-2)36-28-21-16-13-10-7-3/h44H,5-43H2,1-4H3,(H,48,52)/f/h48H",,"InChI=1S/C47H92N2O6/c1-5-8-11-14-17-26-33-42-53-45(50)37-29-22-18-24-31-39-49(41-34-43-54-47(52)48-4)40-32-25-19-23-30-38-46(51)55-44(35-27-20-15-12-9-6-2)36-28-21-16-13-10-7-3/h44H,5-43H2,1-4H3,(H,48,52)",CCCCCCCCCOC(=O)CCCCCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCCOC(=O)NC,"InChI=1/C47H92N2O6/c1-5-8-11-14-17-26-33-42-53-45(50)37-29-22-18-24-31-39-49(41-34-43-54-47(52)48-4)40-32-25-19-23-30-38-46(51)55-44(35-27-20-15-12-9-6-2)36-28-21-16-13-10-7-3/h44H,5-43H2,1-4H3,(H,48,52)/f/h48H","InChI=1/C47H92N2O6/c1-5-8-11-14-17-26-33-42-53-45(50)37-29-22-18-24-31-39-49(41-34-43-54-47(52)48-4)40-32-25-19-23-30-38-46(51)55-44(35-27-20-15-12-9-6-2)36-28-21-16-13-10-7-3/h44H,5-43H2,1-4H3,(H,48,52)/f/h48H",2,OPSIN;CIR
[1323],Compound 176,"Heptadecan-9-yl 8-((3-(2,5-dioxopyrrolidin-1-yl)propyl)(8-(nonyloxy)-8-oxooctyl)amino)octanoate",,,False,,O=C1N(C(CC1)=O)CCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCCCCCCC(=O)OCCCCCCCCC,"InChI=1/C49H92N2O6/c1-4-7-10-13-16-25-32-44-56-48(54)36-28-21-17-23-30-40-50(42-33-43-51-46(52)38-39-47(51)53)41-31-24-18-22-29-37-49(55)57-45(34-26-19-14-11-8-5-2)35-27-20-15-12-9-6-3/h45H,4-44H2,1-3H3",,"InChI=1S/C49H92N2O6/c1-4-7-10-13-16-25-32-44-56-48(54)36-28-21-17-23-30-40-50(42-33-43-51-46(52)38-39-47(51)53)41-31-24-18-22-29-37-49(55)57-45(34-26-19-14-11-8-5-2)35-27-20-15-12-9-6-3/h45H,4-44H2,1-3H3",CCCCCCCCCOC(=O)CCCCCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCCN1C(=O)CCC1=O,"InChI=1/C49H92N2O6/c1-4-7-10-13-16-25-32-44-56-48(54)36-28-21-17-23-30-40-50(42-33-43-51-46(52)38-39-47(51)53)41-31-24-18-22-29-37-49(55)57-45(34-26-19-14-11-8-5-2)35-27-20-15-12-9-6-3/h45H,4-44H2,1-3H3","InChI=1/C49H92N2O6/c1-4-7-10-13-16-25-32-44-56-48(54)36-28-21-17-23-30-40-50(42-33-43-51-46(52)38-39-47(51)53)41-31-24-18-22-29-37-49(55)57-45(34-26-19-14-11-8-5-2)35-27-20-15-12-9-6-3/h45H,4-44H2,1-3H3",2,OPSIN;CIR
[1335],Compound 179,"Heptadecan-9-yl 8-((3-(1H-1,2,3-triazol-1-yl)propyl)(8-(nonyloxy)-8-oxooctyl)amino)octanoate",,,True,"Heptadecan-9-yl 8-((8-(nonyloxy)-8-oxooctyl)(3-(4-(trimethylsilyl)-1H-1,2,3-triazol-1-yl)propyl)amino)octanoate",N1(N=NC=C1)CCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCCCCCCC(=O)OCCCCCCCCC,"InChI=1/C47H90N4O4/c1-4-7-10-13-16-25-32-44-54-46(52)36-28-21-17-23-30-39-50(41-33-42-51-43-38-48-49-51)40-31-24-18-22-29-37-47(53)55-45(34-26-19-14-11-8-5-2)35-27-20-15-12-9-6-3/h38,43,45H,4-37,39-42,44H2,1-3H3",,"InChI=1S/C47H90N4O4/c1-4-7-10-13-16-25-32-44-54-46(52)36-28-21-17-23-30-39-50(41-33-42-51-43-38-48-49-51)40-31-24-18-22-29-37-47(53)55-45(34-26-19-14-11-8-5-2)35-27-20-15-12-9-6-3/h38,43,45H,4-37,39-42,44H2,1-3H3",CCCCCCCCCOC(=O)CCCCCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCCn1ccnn1,"InChI=1/C47H90N4O4/c1-4-7-10-13-16-25-32-44-54-46(52)36-28-21-17-23-30-39-50(41-33-42-51-43-38-48-49-51)40-31-24-18-22-29-37-47(53)55-45(34-26-19-14-11-8-5-2)35-27-20-15-12-9-6-3/h38,43,45H,4-37,39-42,44H2,1-3H3","InChI=1/C47H90N4O4/c1-4-7-10-13-16-25-32-44-54-46(52)36-28-21-17-23-30-39-50(41-33-42-51-43-38-48-49-51)40-31-24-18-22-29-37-47(53)55-45(34-26-19-14-11-8-5-2)35-27-20-15-12-9-6-3/h38,43,45H,4-37,39-42,44H2,1-3H3",2,OPSIN;CIR
[1343],Compound 181,Heptadecan-9-yl 8-((3-((methoxycarbonyl)amino)propyl)(8-(nonyloxy)-8-oxooctyl)amino)octanoate,,,False,,COC(=O)NCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCCCCCCC(=O)OCCCCCCCCC,"InChI=1/C47H92N2O6/c1-5-8-11-14-17-26-33-43-54-45(50)37-29-22-18-24-31-40-49(42-34-39-48-47(52)53-4)41-32-25-19-23-30-38-46(51)55-44(35-27-20-15-12-9-6-2)36-28-21-16-13-10-7-3/h44H,5-43H2,1-4H3,(H,48,52)/f/h48H",,"InChI=1S/C47H92N2O6/c1-5-8-11-14-17-26-33-43-54-45(50)37-29-22-18-24-31-40-49(42-34-39-48-47(52)53-4)41-32-25-19-23-30-38-46(51)55-44(35-27-20-15-12-9-6-2)36-28-21-16-13-10-7-3/h44H,5-43H2,1-4H3,(H,48,52)",CCCCCCCCCOC(=O)CCCCCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCCNC(=O)OC,"InChI=1/C47H92N2O6/c1-5-8-11-14-17-26-33-43-54-45(50)37-29-22-18-24-31-40-49(42-34-39-48-47(52)53-4)41-32-25-19-23-30-38-46(51)55-44(35-27-20-15-12-9-6-2)36-28-21-16-13-10-7-3/h44H,5-43H2,1-4H3,(H,48,52)/f/h48H","InChI=1/C47H92N2O6/c1-5-8-11-14-17-26-33-43-54-45(50)37-29-22-18-24-31-40-49(42-34-39-48-47(52)53-4)41-32-25-19-23-30-38-46(51)55-44(35-27-20-15-12-9-6-2)36-28-21-16-13-10-7-3/h44H,5-43H2,1-4H3,(H,48,52)/f/h48H",2,OPSIN;CIR
